6,52 Strathmore Avenue,Fully Furnished HDB Apartment,170 sqft ,52 Strathmore Avenue, Ready to move,Room,0,S$ 800 /mo,EW19 Queenstown MRT Station,0.27 km
7,86 Dawson Road,Fully Furnished HDB Apartment,100 sqft ,86 Dawson Road, Ready to move,Room,0,S$ 850 /mo,EW19 Queenstown MRT Station,0.49 km
8,Commonwealth Towers,Condominium,1066 sqft ,commonwealth Avenue, Ready to move,3,3,"S$ 4,800 /mo",EW19 Queenstown MRT Station,0.11 km
9,Commonwealth Towers,Condominium,1076 sqft ,commonwealth Avenue, Ready to move,3,2,"S$ 5,280 /mo",EW19 Queenstown MRT Station,0.11 km
10,164 Stirling Road,Fully Furnished HDB Apartment,200 sqft ,164 Stirling Road, Ready to move,Room,0,S$ 600 /mo,EW19 Queenstown MRT Station,0.52 km
11,Queens,Fully Furnished Condominium,200 sqft ,10 Stirling Road, Available from 1 May,Room,0,"S$ 1,450 /mo",EW19 Queenstown MRT Station,0.17 km
12,The Anchorage,Partially Furnished Condominium,1507 sqft ,370D Alexandra Road, Ready to move,3,3,"S$ 4,000 /mo",EW19 Queenstown MRT Station,0.61 km
13,Commonwealth Towers,Partially Furnished Condominium,797 sqft ,232 Commonwealth Avenue, Ready to move,2,2,"S$ 3,600 /mo",EW19 Queenstown MRT Station,0.12 km
14,Commonwealth Towers,Partially Furnished Condominium,904 sqft ,232 Commonwealth Avenue, Ready to move,3,3,"S$ 4,000 /mo",EW19 Queenstown MRT Station,0.12 km
15,Commonwealth Towers,Unfurnished Condominium,797 sqft ,232 Commonwealth Avenue, Ready to move,2,2,"S$ 3,400 /mo",EW19 Queenstown MRT Station,0.06 km
16,Commonwealth Towers,Partially Furnished Condominium,1076 sqft ,230 Commonwealth Avenue, Ready to move,3,3,"S$ 4,500 /mo",EW19 Queenstown MRT Station,0.24 km
17,Commonwealth Towers,Partially Furnished Condominium,463 sqft ,232 Commonwealth Avenue, Ready to move,1,1,"S$ 2,600 /mo",EW19 Queenstown MRT Station,0.12 km
18,Commonwealth Towers,Partially Furnished Condominium,904 sqft ,230 Commonwealth Avenue, Ready to move,3,3,"S$ 4,000 /mo",EW19 Queenstown MRT Station,0.24 km
19,Commonwealth Towers,Fully Furnished Condominium,463 sqft ,232 Commonwealth Avenue, Ready to move,1,1,"S$ 2,800 /mo",EW19 Queenstown MRT Station,0.06 km
0,Commonwealth Towers,Unfurnished Condominium,462 sqft ,232 Commonwealth Avenue, Ready to move,1,1,"S$ 2,400 /mo",EW19 Queenstown MRT Station,0.06 km
1,Commonwealth Towers,Partially Furnished Condominium,441 sqft ,230 Commonwealth Avenue, Ready to move,1,1,"S$ 2,600 /mo",EW19 Queenstown MRT Station,0.24 km
2,Commonwealth Towers,Partially Furnished Condominium,753 sqft ,230 Commonwealth Avenue, Ready to move,2,2,"S$ 3,300 /mo",EW19 Queenstown MRT Station,0.24 km
3,Commonwealth Towers,Partially Furnished Condominium,753 sqft ,230 Commonwealth Avenue, Ready to move,2,2,"S$ 3,600 /mo",EW19 Queenstown MRT Station,0.24 km
4,Commonwealth Towers,Fully Furnished Condominium,1076 sqft ,230 Commonwealth Avenue, Ready to move,3,2,"S$ 4,500 /mo",EW19 Queenstown MRT Station,0.24 km
5,Queensway Tower,Partially Furnished Apartment,1432 sqft ,1 Queensway, Ready to move,3,3,"S$ 2,850 /mo",EW19 Queenstown MRT Station,0.85 km
6,Queens,Fully Furnished Condominium,1184 sqft ,10 Stirling Road, Available from 1 May,3,3,"S$ 4,000 /mo",EW19 Queenstown MRT Station,0.17 km
7,150 Mei Ling Street,Partially Furnished HDB Apartment,1571 sqft ,150 Mei Ling Street, S$ 1.91 psf,3,2,"S$ 3,000 /mo",EW19 Queenstown MRT Station,0.26 km
8,51 Strathmore Avenue,Fully Furnished HDB Apartment,969 sqft ,51 Strathmore Avenue, Ready to move,3,2,"S$ 3,000 /mo",EW19 Queenstown MRT Station,0.35 km
9,121 Bukit Merah Lane 1,Partially Furnished HDB Apartment,400 sqft ,121 Bukit Merah Lane 1, Ready to move,1,1,"S$ 2,600 /mo",EW19 Queenstown MRT Station,0.88 km
10,Commonwealth Towers,Fully Furnished Condominium,1076 sqft ,commonwealth Avenue, Ready to move,3,2,"S$ 5,300 /mo",EW19 Queenstown MRT Station,0.11 km
11,Commonwealth Towers,Partially Furnished Condominium,791 sqft ,232 Commonwealth Avenue, Ready to move,2,2,"S$ 3,500 /mo",EW19 Queenstown MRT Station,0.12 km
12,Commonwealth Towers,Partially Furnished Condominium,685 sqft ,232 Commonwealth Avenue, Ready to move,2,2,"S$ 3,300 /mo",EW19 Queenstown MRT Station,0.12 km
13,Commonwealth Towers,Partially Furnished Condominium,449 sqft ,commonwealth Avenue, Ready to move,1,1,"S$ 2,250 /mo",EW19 Queenstown MRT Station,0.11 km
14,Commonwealth Towers,Partially Furnished Condominium,792 sqft ,commonwealth Avenue, Ready to move,2,2,"S$ 3,500 /mo",EW19 Queenstown MRT Station,0.11 km
15,Commonwealth Towers,Partially Furnished Condominium,1076 sqft ,commonwealth Avenue, Available from 3 Feb,3,2,"S$ 4,500 /mo",EW19 Queenstown MRT Station,0.11 km
16,152 Mei Ling Street,Fully Furnished HDB Apartment,721 sqft ,152 Mei Ling Street, Ready to move,2,2,"S$ 2,000 /mo",EW19 Queenstown MRT Station,0.40 km
17,Commonwealth Towers,Partially Furnished Condominium,904 sqft ,232 Commonwealth Avenue, Ready to move,3,2,"S$ 3,800 /mo",EW19 Queenstown MRT Station,0.12 km
18,Commonwealth Towers,Condominium,1050 sqft ,commonwealth Avenue, Ready to move,3,2,"S$ 4,700 /mo",EW19 Queenstown MRT Station,0.11 km
19,Commonwealth Towers,Condominium,689 sqft ,commonwealth Avenue, Ready to move,2,2,"S$ 3,200 /mo",EW19 Queenstown MRT Station,0.11 km
0,Commonwealth Towers,Condominium,473 sqft ,commonwealth Avenue, Ready to move,1,1,"S$ 2,600 /mo",EW19 Queenstown MRT Station,0.11 km
1,Queens,Fully Furnished Condominium,1480 sqft ,12 Stirling Road, Ready to move,4,4,"S$ 5,800 /mo",EW19 Queenstown MRT Station,0.17 km
2,8 Jalan Rumah Tinggi,Partially Furnished HDB Apartment,1200 sqft ,8 Jalan Rumah Tinggi, Available from 15 Apr,3,2,"S$ 2,500 /mo",EW19 Queenstown MRT Station,0.70 km
3,The Anchorage,Fully Furnished Condominium,860 sqft ,370A Alexandra Road, Ready to move,1,1,"S$ 2,600 /mo",EW19 Queenstown MRT Station,0.61 km
4,Commonwealth Towers,Condominium,1302 sqft ,commonwealth Avenue, Ready to move,4,4,"S$ 6,000 /mo",EW19 Queenstown MRT Station,0.11 km
5,Commonwealth Towers,Condominium,1033 sqft ,commonwealth Avenue, Ready to move,3,2,"S$ 5,300 /mo",EW19 Queenstown MRT Station,0.11 km
6,Commonwealth Towers,Condominium,753 sqft ,commonwealth Avenue, Ready to move,2,2,"S$ 3,600 /mo",EW19 Queenstown MRT Station,0.11 km
7,Commonwealth Towers,Condominium,484 sqft ,commonwealth Avenue, Ready to move,1,1,"S$ 2,800 /mo",EW19 Queenstown MRT Station,0.11 km
8,93 Dawson Road,Fully Furnished HDB Apartment,200 sqft ,93 Dawson Road, Ready to move,Room,0,"S$ 1,800 /mo",EW19 Queenstown MRT Station,0.61 km
9,The Anchorage,Fully Furnished Condominium,1238 sqft ,370D Alexandra Road, Ready to move,2,2,"S$ 3,600 /mo",EW19 Queenstown MRT Station,0.61 km
10,Commonwealth Towers,Condominium,689 sqft ,commonwealth Avenue, Ready to move,2,2,"S$ 4,000 /mo",EW19 Queenstown MRT Station,0.11 km
11,Commonwealth Towers,Partially Furnished Condominium,441 sqft ,230 Commonwealth Avenue, Ready to move,1,1,"S$ 2,500 /mo",EW19 Queenstown MRT Station,0.24 km
12,Stirling Lodging,Fully Furnished Apartment,150 sqft ,stirling road, S$ 3.33 psf,Room,0,S$ 499 /mo,EW19 Queenstown MRT Station,0.64 km
13,Commonwealth Towers,Partially Furnished Condominium,1076 sqft ,230 Commonwealth Avenue, Ready to move,3,3,"S$ 5,580 /mo",EW19 Queenstown MRT Station,0.24 km
14,Commonwealth Towers,Partially Furnished Condominium,797 sqft ,232 Commonwealth Avenue, Ready to move,2,2,"S$ 3,400 /mo",EW19 Queenstown MRT Station,0.12 km
15,Queens,Fully Furnished Condominium,1410 sqft ,12 Stirling Road, S$ 4.11 psf,4,4,"S$ 5,800 /mo",EW19 Queenstown MRT Station,0.17 km
16,Queens,Partially Furnished Condominium,2335 sqft ,10 Stirling Road, S$ 2.66 psf,4,3,"S$ 6,200 /mo",EW19 Queenstown MRT Station,0.17 km
17,49 Strathmore Avenue,Fully Furnished HDB Apartment,914 sqft ,49 Strathmore Avenue, Available from 19 Apr,3,2,"S$ 3,000 /mo",EW19 Queenstown MRT Station,0.23 km
18,Commonwealth Towers,Partially Furnished Condominium,474 sqft ,230 Commonwealth Avenue, Ready to move,1,1,"S$ 2,688 /mo",EW19 Queenstown MRT Station,0.24 km
19,Commonwealth Towers,Fully Furnished Condominium,463 sqft ,232 Commonwealth Avenue, Ready to move,1,1,"S$ 2,700 /mo",EW19 Queenstown MRT Station,0.06 km
0,Commonwealth Towers,Fully Furnished Condominium,463 sqft ,232 Commonwealth Avenue, Ready to move,1,1,"S$ 2,800 /mo",EW19 Queenstown MRT Station,0.06 km
1,Tanglin Halt Rd,Fully Furnished HDB Apartment,1292 sqft ,28 Tanglin halt road, Ready to move,3,4,"S$ 3,000 /mo",EW19 Queenstown MRT Station,0.85 km
2,MEILING STREET,Partially Furnished HDB Apartment,1000 sqft ,Meiling Street, Ready to move,3,1,"S$ 2,300 /mo",EW19 Queenstown MRT Station,0.36 km
3,81 Strathmore Avenue,Fully Furnished HDB Apartment,90 sqft ,81 Strathmore Avenue, Ready to move,3,2,"S$ 2,600 /mo",EW19 Queenstown MRT Station,0.37 km
4,Commonwealth Towers,Partially Furnished Condominium,689 sqft ,commonwealth Avenue, Ready to move,2,2,"S$ 3,200 /mo",EW19 Queenstown MRT Station,0.11 km
5,The Anchorage,Fully Furnished Condominium,1421 sqft ,370H Alexandra Road, Ready to move,3,3,"S$ 4,800 /mo",EW19 Queenstown MRT Station,0.61 km
6,Commonwealth Towers,Partially Furnished Condominium,1302 sqft ,commonwealth Avenue, Ready to move,4,3,"S$ 4,700 /mo",EW19 Queenstown MRT Station,0.11 km
7,Commonwealth Towers,Partially Furnished Condominium,1302 sqft ,232 Commonwealth Avenue, Ready to move,4,4,"S$ 5,300 /mo",EW19 Queenstown MRT Station,0.12 km
8,Commonwealth Towers,Partially Furnished Condominium,754 sqft ,232 Commonwealth Avenue, S$ 5.04 psf,2,2,"S$ 3,800 /mo",EW19 Queenstown MRT Station,0.06 km
9,MDIS Residences@Stirling,Fully Furnished Apartment,210 sqft ,503 Stirling Road, Ready to move,Room,0,S$ 482 /mo,EW19 Queenstown MRT Station,0.64 km
10,Commonwealth Towers,Partially Furnished Condominium,797 sqft ,232 Commonwealth Avenue, Ready to move,2,2,"S$ 3,400 /mo",EW19 Queenstown MRT Station,0.03 km
11,Commonwealth Towers,Fully Furnished Condominium,441 sqft ,commonwealth Avenue, Ready to move,1,1,"S$ 2,700 /mo",EW19 Queenstown MRT Station,0.11 km
12,91 Dawson Road,Fully Furnished HDB Apartment,120 sqft ,91 Dawson Road, Ready to move,Room,0,S$ 980 /mo,EW19 Queenstown MRT Station,0.71 km
13,Commonwealth Towers,Partially Furnished Condominium,474 sqft ,commonwealth Avenue, Ready to move,1,1,"S$ 2,800 /mo",EW19 Queenstown MRT Station,0.11 km
14,Commonwealth Towers,Partially Furnished Condominium,700 sqft ,commonwealth Avenue, Ready to move,2,2,"S$ 3,600 /mo",EW19 Queenstown MRT Station,0.11 km
15,Alexis,Partially Furnished Condominium,506 sqft ,356 Alexandra Road, Ready to move,2,1,"S$ 2,700 /mo",EW19 Queenstown MRT Station,0.39 km
16,Queens,Fully Furnished Condominium,1184 sqft ,10 Stirling Road, Ready to move,3,3,"S$ 4,200 /mo",EW19 Queenstown MRT Station,0.17 km
17,Commonwealth Towers,Fully Furnished Condominium,450 sqft ,230 Commonwealth Avenue, Ready to move,1,1,"S$ 2,200 /mo",EW19 Queenstown MRT Station,0.24 km
18,88 Dawson Road,Partially Furnished HDB Apartment,100 sqft ,88 Dawson Road, Ready to move,Room,0,"S$ 1,200 /mo",EW19 Queenstown MRT Station,0.41 km
19,Alexis,Fully Furnished Condominium,398 sqft ,356 Alexandra Road, Ready to move,1,1,"S$ 2,300 /mo",EW19 Queenstown MRT Station,0.39 km
0,Commonwealth Towers,Partially Furnished Condominium,689 sqft ,commonwealth Avenue, Ready to move,2,2,"S$ 3,200 /mo",EW19 Queenstown MRT Station,0.11 km
1,Commonwealth Towers,Partially Furnished Condominium,495 sqft ,commonwealth Avenue, Ready to move,1,1,"S$ 2,450 /mo",EW19 Queenstown MRT Station,0.11 km
2,Commonwealth Towers,Partially Furnished Condominium,689 sqft ,commonwealth Avenue, Ready to move,2,2,"S$ 3,300 /mo",EW19 Queenstown MRT Station,0.11 km
3,Commonwealth Towers,Condominium,1055 sqft ,commonwealth Avenue, Ready to move,3,3,"S$ 4,350 /mo",EW19 Queenstown MRT Station,0.11 km
4,Commonwealth Towers,Partially Furnished Condominium,474 sqft ,commonwealth Avenue, Ready to move,1,1,"S$ 2,600 /mo",EW19 Queenstown MRT Station,0.11 km
5,Commonwealth Towers,Fully Furnished Condominium,689 sqft ,commonwealth Avenue, Ready to move,2,2,"S$ 3,389 /mo",EW19 Queenstown MRT Station,0.11 km
6,Queens,Partially Furnished Condominium,200 sqft ,10 Stirling Road, Ready to move,2,2,"S$ 1,400 /mo",EW19 Queenstown MRT Station,0.17 km
7,Commonwealth Towers,Partially Furnished Condominium,754 sqft ,232 Commonwealth Avenue, Ready to move,2,2,"S$ 3,400 /mo",EW19 Queenstown MRT Station,0.06 km
8,24 Tanglin Halt Road,Fully Furnished HDB Apartment,650 sqft ,24 Tanglin Halt Road, Ready to move,2,2,"S$ 1,799 /mo",EW19 Queenstown MRT Station,0.82 km
9,Commonwealth Towers,Partially Furnished Condominium,474 sqft ,232 Commonwealth Avenue, Ready to move,1,1,"S$ 2,500 /mo",EW19 Queenstown MRT Station,0.06 km
10,The Anchorage,Fully Furnished Condominium,2088 sqft ,370A Alexandra Road, Ready to move,4,4,"S$ 5,500 /mo",EW19 Queenstown MRT Station,0.61 km
11,49 Strathmore Avenue,Partially Furnished HDB Apartment,106 sqft ,49 Strathmore Avenue, Ready to move,1,1,"S$ 1,200 /mo",EW19 Queenstown MRT Station,0.23 km
12,Commonwealth Towers,Condominium,441 sqft ,230 Commonwealth Avenue, S$ 5.44 psf,1,1,"S$ 2,400 /mo",EW19 Queenstown MRT Station,0.24 km
13,56 Strathmore Avenue,HDB Apartment,120 sqft ,56 Strathmore Avenue, Ready to move,Room,0,S$ 800 /mo,EW19 Queenstown MRT Station,0.43 km
14,MDIS Residences @ Stirling,Fully Furnished Apartment,118 sqft ,503 Stirling Road, Ready to move,Room,0,S$ 482 /mo,EW19 Queenstown MRT Station,0.64 km
15,93 Dawson Road,Fully Furnished HDB Apartment,960 sqft ,93 Dawson Road, Available from 2 May,2,2,"S$ 2,000 /mo",EW19 Queenstown MRT Station,0.61 km
16,The Anchorage,Condominium,200 sqft ,370D Alexandra Road, Ready to move,Room,0,S$ 800 /mo,EW19 Queenstown MRT Station,0.61 km
17,The Anchorage,Fully Furnished Condominium,1000 sqft ,370A Alexandra Road, Ready to move,2,2,"S$ 3,800 /mo",EW19 Queenstown MRT Station,0.61 km
18,The Anchorage,Fully Furnished Condominium,860 sqft ,370A Alexandra Road, Ready to move,1,1,"S$ 2,800 /mo",EW19 Queenstown MRT Station,0.61 km
19,Commonwealth Towers,Fully Furnished Condominium,441 sqft ,232 Commonwealth Avenue, Available from 7 May,1,1,"S$ 2,500 /mo",EW19 Queenstown MRT Station,0.06 km
0,48 Strathmore Avenue,Fully Furnished HDB Apartment,1184 sqft ,48 Strathmore Avenue, Available from 31 May,3,2,"S$ 3,100 /mo",EW19 Queenstown MRT Station,0.21 km
1,Queens,Fully Furnished Condominium,1410 sqft ,10 Stirling Road, Ready to move,4,3,"S$ 5,800 /mo",EW19 Queenstown MRT Station,0.17 km
2,The Anchorage,Fully Furnished Condominium,860 sqft ,370A Alexandra Road, Ready to move,1,1,"S$ 2,800 /mo",EW19 Queenstown MRT Station,0.61 km
3,62B Strathmore Avenue,Fully Furnished HDB Apartment,160 sqft ,62B Strathmore Avenue, S$ 6.25 psf,Room,0,"S$ 1,000 /mo",EW19 Queenstown MRT Station,0.51 km
4,The Anchorage,Fully Furnished Condominium,860 sqft ,370A Alexandra Road, Ready to move,1,1,"S$ 2,800 /mo",EW19 Queenstown MRT Station,0.61 km
5,35 Jalan Rumah Tinggi,Fully Furnished HDB Apartment,1300 sqft ,35 Jalan Rumah Tinggi, Ready to move,3,2,"S$ 2,500 /mo",EW19 Queenstown MRT Station,0.74 km
6,The Anchorage,Fully Furnished Condominium,860 sqft ,370A Alexandra Road, Ready to move,1,1,"S$ 2,800 /mo",EW19 Queenstown MRT Station,0.61 km
7,50 Strathmore Avenue,Fully Furnished HDB Apartment,300 sqft ,50 Strathmore Avenue, Ready to move,Room,0,S$ 700 /mo,EW19 Queenstown MRT Station,0.33 km
8,62B Strathmore Avenue,Fully Furnished HDB Apartment,600 sqft ,62B Strathmore Avenue, Ready to move,1,1,S$ 900 /mo,EW19 Queenstown MRT Station,0.51 km
9,Commonwealth Towers,Partially Furnished Condominium,484 sqft ,230 Commonwealth Avenue, Ready to move,1,1,"S$ 2,500 /mo",EW19 Queenstown MRT Station,0.24 km
10,Commonwealth Towers,Partially Furnished Condominium,473 sqft ,commonwealth Avenue, Ready to move,1,1,"S$ 2,800 /mo",EW19 Queenstown MRT Station,0.11 km
11,Commonwealth Towers,Partially Furnished Condominium,441 sqft ,commonwealth Avenue, Ready to move,1,1,"S$ 2,600 /mo",EW19 Queenstown MRT Station,0.11 km
12,Commonwealth Towers,Partially Furnished Condominium,688 sqft ,commonwealth Avenue, Ready to move,2,2,"S$ 3,000 /mo",EW19 Queenstown MRT Station,0.11 km
13,Commonwealth Towers,Partially Furnished Condominium,688 sqft ,commonwealth Avenue, Ready to move,2,2,"S$ 3,500 /mo",EW19 Queenstown MRT Station,0.11 km
14,14 Jalan Bukit Merah,Fully Furnished HDB Apartment,1356 sqft ,14 Jalan Bukit Merah, Ready to move,3,2,"S$ 3,000 /mo",EW19 Queenstown MRT Station,0.74 km
15,Alexis,Fully Furnished Condominium,650 sqft ,356 Alexandra Road, Ready to move,2,1,"S$ 3,400 /mo",EW19 Queenstown MRT Station,0.39 km
16,The Anchorage,Partially Furnished Condominium,806 sqft ,370A Alexandra Road, Ready to move,1,1,"S$ 3,000 /mo",EW19 Queenstown MRT Station,0.61 km
17,Queens,Fully Furnished Condominium,130 sqft ,10 Stirling Road, S$ 9.23 psf,Room,0,"S$ 1,200 /mo",EW19 Queenstown MRT Station,0.17 km
18,Commonwealth Towers,Fully Furnished Condominium,1076 sqft ,commonwealth Avenue, Ready to move,3,2,"S$ 5,300 /mo",EW19 Queenstown MRT Station,0.11 km
19,Student Accomodation,Fully Furnished Apartment,200 sqft ,(within 0.62 km), Ready to move,Room,0,S$ 450 /mo,EW19 Queenstown MRT Station,0.62 km
0,168 Stirling Road,Unfurnished HDB Apartment,645 sqft ,168 Stirling Road, Ready to move,2,1,"S$ 1,500 /mo",EW19 Queenstown MRT Station,0.63 km
1,Commonwealth Towers,Fully Furnished Condominium,474 sqft ,Commonwealth Avenue, Ready to move,1,1,"S$ 2,550 /mo",EW19 Queenstown MRT Station,0.99 km
2,Master Room At The Anchorage,Fully Furnished Condominium,300 sqft ,370 Alexandra Road, S$ 5.33 psf,Room,0,"S$ 1,600 /mo",EW19 Queenstown MRT Station,0.48 km
3,50 Strathmore Avenue,Fully Furnished HDB Apartment,1184 sqft ,50 Strathmore Avenue, Ready to move,3,2,"S$ 3,000 /mo",EW19 Queenstown MRT Station,0.33 km
4,Alexis,Fully Furnished Condominium,517 sqft ,356 Alexandra Road, Ready to move,2,1,"S$ 2,500 /mo",EW19 Queenstown MRT Station,0.39 km
5,The Anchorage,Fully Furnished Condominium,860 sqft ,370A Alexandra Road, Ready to move,1,1,"S$ 2,788 /mo",EW19 Queenstown MRT Station,0.61 km
6,Queens,Fully Furnished Condominium,1184 sqft ,10 Stirling Road, Available from 3 May,3,3,"S$ 4,300 /mo",EW19 Queenstown MRT Station,0.17 km
7,Commonwealth Towers,Condominium,441 sqft ,232 Commonwealth Avenue, Ready to move,1,1,"S$ 3,000 /mo",EW19 Queenstown MRT Station,0.12 km
8,162 Mei Ling Street,Fully Furnished HDB Apartment,753 sqft ,162 Mei Ling Street, Available from 15 Apr,1,1,"S$ 1,800 /mo",EW19 Queenstown MRT Station,0.44 km
9,153 Mei Ling Street,Fully Furnished HDB Apartment,150 sqft ,153 Mei Ling Street, Ready to move,Room,0,S$ 350 /mo,EW19 Queenstown MRT Station,0.33 km
10,Commonwealth Towers,Fully Furnished Condominium,1076 sqft ,230 Commonwealth Avenue, Ready to move,3,3,"S$ 5,000 /mo",EW19 Queenstown MRT Station,0.24 km
11,Alexis,Fully Furnished Condominium,527 sqft ,356 Alexandra Road, Ready to move,1,1,"S$ 2,300 /mo",EW19 Queenstown MRT Station,0.39 km
12,The Anchorage,Fully Furnished Condominium,860 sqft ,370A Alexandra Road, Ready to move,1,1,"S$ 2,800 /mo",EW19 Queenstown MRT Station,0.61 km
13,37 Jalan Rumah Tinggi,Fully Furnished HDB Apartment,700 sqft ,37 Jalan Rumah Tinggi, Ready to move,4,2,"S$ 2,100 /mo",EW19 Queenstown MRT Station,0.67 km
14,162 Mei Ling Street,Fully Furnished HDB Apartment,710 sqft ,162 Mei Ling Street, Ready to move,2,2,"S$ 2,100 /mo",EW19 Queenstown MRT Station,0.44 km
15,Commonwealth Towers,Partially Furnished Condominium,1076 sqft ,230 Commonwealth Avenue, Ready to move,3,2,"S$ 4,800 /mo",EW19 Queenstown MRT Station,0.24 km
16,Queens,Partially Furnished Condominium,915 sqft ,10 Stirling Road, S$ 4.37 psf,2,2,"S$ 4,000 /mo",EW19 Queenstown MRT Station,0.17 km
17,Commonwealth Towers,Partially Furnished Condominium,473 sqft ,232 Commonwealth Avenue, Ready to move,1,1,"S$ 3,000 /mo",EW19 Queenstown MRT Station,0.12 km
18,The Anchorage,Fully Furnished Condominium,1509 sqft ,370D Alexandra Road, Available from 5 Jun,3,2,"S$ 4,600 /mo",EW19 Queenstown MRT Station,0.61 km
19,Commonwealth Towers,Partially Furnished Condominium,463 sqft ,232 Commonwealth Avenue, Ready to move,1,1,"S$ 2,800 /mo",EW19 Queenstown MRT Station,0.12 km
0,Commonwealth Towers,Partially Furnished Condominium,463 sqft ,232 Commonwealth Avenue, Ready to move,1,1,"S$ 2,500 /mo",EW19 Queenstown MRT Station,0.06 km
1,49 Strathmore Avenue,Fully Furnished HDB Apartment,1076 sqft ,49 Strathmore Avenue, Ready to move,3,2,"S$ 2,800 /mo",EW19 Queenstown MRT Station,0.23 km
2,80 Strathmore Avenue,Fully Furnished HDB Apartment,1453 sqft ,80 Strathmore Avenue, Ready to move,Room,0,S$ 800 /mo,EW19 Queenstown MRT Station,0.39 km
3,The Anchorage,Fully Furnished Condominium,861 sqft ,370C Alexandra Road, Ready to move,1,1,"S$ 2,800 /mo",EW19 Queenstown MRT Station,0.61 km
4,Commonwealth Towers,Fully Furnished Condominium,753 sqft ,230 Commonwealth Avenue, Ready to move,2,2,"S$ 3,200 /mo",EW19 Queenstown MRT Station,0.24 km
5,Commonwealth Towers,Fully Furnished Condominium,452 sqft ,230 Commonwealth Avenue, Ready to move,1,1,"S$ 2,550 /mo",EW19 Queenstown MRT Station,0.24 km
6,Commonwealth Towers,Condominium,700 sqft ,commonwealth Avenue, Ready to move,2,2,"S$ 3,600 /mo",EW19 Queenstown MRT Station,0.11 km
7,168A Queensway,Partially Furnished HDB Apartment,904 sqft ,168A Queensway, Available from 15 Jun,3,1,"S$ 2,400 /mo",EW19 Queenstown MRT Station,0.67 km
8,Commonwealth Towers,Partially Furnished Condominium,689 sqft ,232 Commonwealth Avenue, Ready to move,2,2,"S$ 3,108 /mo",EW19 Queenstown MRT Station,0.12 km
9,Commonwealth Towers,Partially Furnished Condominium,1055 sqft ,232 Commonwealth Avenue, Ready to move,3,3,"S$ 4,250 /mo",EW19 Queenstown MRT Station,0.12 km
10,160 Mei Ling Street,Fully Furnished HDB Apartment,775 sqft ,160 Mei Ling Street, Available from 15 May,3,2,"S$ 2,500 /mo",EW19 Queenstown MRT Station,0.33 km
11,169 Stirling Road,Fully Furnished HDB Apartment,646 sqft ,169 Stirling Road, Ready to move,2,1,"S$ 2,100 /mo",EW19 Queenstown MRT Station,0.55 km
12,55 Strathmore Avenue,Fully Furnished HDB Apartment,1022 sqft ,55 Strathmore Avenue, Available from 15 Jun,3,2,"S$ 2,900 /mo",EW19 Queenstown MRT Station,0.38 km
13,Commonwealth Towers,Partially Furnished Condominium,463 sqft ,232 Commonwealth Avenue, Ready to move,1,1,"S$ 2,400 /mo",EW19 Queenstown MRT Station,0.06 km
14,123 Bukit Merah Lane 1,Fully Furnished HDB Apartment,180 sqft ,123 Bukit Merah Lane 1, Ready to move,Room,0,S$ 500 /mo,EW19 Queenstown MRT Station,0.90 km
15,Commonwealth Towers,Condominium,689 sqft ,commonwealth Avenue, Ready to move,2,2,"S$ 3,250 /mo",EW19 Queenstown MRT Station,0.11 km
16,Commonwealth Towers,Condominium,689 sqft ,commonwealth Avenue, Ready to move,2,2,"S$ 3,300 /mo",EW19 Queenstown MRT Station,0.11 km
17,Commonwealth Towers,Condominium,689 sqft ,commonwealth Avenue, Ready to move,2,2,"S$ 3,350 /mo",EW19 Queenstown MRT Station,0.11 km
18,Commonwealth Towers,Partially Furnished Condominium,1076 sqft ,commonwealth Avenue, Ready to move,3,3,"S$ 4,500 /mo",EW19 Queenstown MRT Station,0.11 km
19,Commonwealth Towers,Condominium,689 sqft ,commonwealth Avenue, Ready to move,2,2,"S$ 3,200 /mo",EW19 Queenstown MRT Station,0.11 km
0,44 Tanglin Halt Road,Fully Furnished HDB Apartment,200 sqft ,44 Tanglin Halt Road, S$ 3.00 psf,Room,0,S$ 600 /mo,EW19 Queenstown MRT Station,0.98 km
1,82 Strathmore Avenue,Fully Furnished HDB Apartment,200 sqft ,82 Strathmore Avenue, Ready to move,Room,0,S$ 750 /mo,EW19 Queenstown MRT Station,0.28 km
2,48 Strathmore Avenue,Fully Furnished HDB Apartment,1184 sqft ,48 Strathmore Avenue, Ready to move,3,2,"S$ 3,100 /mo",EW19 Queenstown MRT Station,0.21 km
3,Commonwealth Towers,Partially Furnished Condominium,700 sqft ,230 Commonwealth Avenue, Available from 8 May,2,2,"S$ 3,800 /mo",EW19 Queenstown MRT Station,0.24 km
4,Commonwealth Towers,Condominium,463 sqft ,commonwealth Avenue, S$ 5.83 psf,1,1,"S$ 2,700 /mo",EW19 Queenstown MRT Station,0.11 km
5,171 Stirling Road,Fully Furnished HDB Apartment,646 sqft ,171 Stirling Road, Available from 10 May,2,1,"S$ 2,000 /mo",EW19 Queenstown MRT Station,0.47 km
6,Commonwealth Towers,Partially Furnished Condominium,495 sqft ,232 Commonwealth Avenue, Ready to move,1,1,"S$ 2,280 /mo",EW19 Queenstown MRT Station,0.06 km
7,Alexis,Fully Furnished Apartment,861 sqft ,356 Alexandra Road, Ready to move,2,1,"S$ 2,900 /mo",EW19 Queenstown MRT Station,0.39 km
