8,The Lakefront Residences,Fully Furnished Condominium,1216 sqft ,42 Lakeside Drive, Available from 14 Apr,3,3,"S$ 3,950 /mo",EW26 Lakeside MRT Station,0.18 km
9,The Lakeshore,Fully Furnished Condominium,900 sqft ,31 Jurong West Street 41, Ready to move,2,2,"S$ 2,399 /mo",EW26 Lakeside MRT Station,0.21 km
10,The Lakeshore,Fully Furnished Condominium,861 sqft ,31 Jurong West Street 41, Ready to move,2,2,"S$ 2,500 /mo",EW26 Lakeside MRT Station,0.21 km
11,Caspian,Fully Furnished Condominium,1141 sqft ,58 Lakeside Drive, Ready to move,3,2,"S$ 3,000 /mo",EW26 Lakeside MRT Station,0.18 km
12,Lakeholmz,Fully Furnished Condominium,1248 sqft ,82 Corporation Road, Ready to move,3,3,"S$ 3,200 /mo",EW26 Lakeside MRT Station,0.53 km
13,Lakeville,Partially Furnished Condominium,635 sqft ,Jurong Lake Link, Ready to move,2,1,"S$ 2,800 /mo",EW26 Lakeside MRT Station,0.50 km
14,The Lakeshore,Fully Furnished Condominium,861 sqft ,31 Jurong West Street 41, Ready to move,2,3,"S$ 2,500 /mo",EW26 Lakeside MRT Station,0.21 km
15,The Lakeshore,Fully Furnished Condominium,1184 sqft ,31 Jurong West Street 41, Ready to move,3,3,"S$ 3,300 /mo",EW26 Lakeside MRT Station,0.21 km
16,Lakeville,Partially Furnished Condominium,1142 sqft ,7 jurong lake link, Available from 30 Jun,3,3,"S$ 3,500 /mo",EW26 Lakeside MRT Station,0.50 km
17,199 Boon Lay Drive,Fully Furnished HDB Apartment,120 sqft ,199 Boon Lay Drive, Ready to move,Room,0,S$ 600 /mo,EW26 Lakeside MRT Station,0.71 km
18,Caspian,Fully Furnished Condominium,1238 sqft ,50 Lakeside Drive, Ready to move,3,2,"S$ 3,800 /mo",EW26 Lakeside MRT Station,0.18 km
19,The Lakefront Residences,Fully Furnished Condominium,721 sqft ,42 Lakeside Drive, Ready to move,2,2,"S$ 2,800 /mo",EW26 Lakeside MRT Station,0.18 km
0,The Lakefront Residences,Fully Furnished Condominium,721 sqft ,42 Lakeside Drive, Available from 1 Jul,2,2,"S$ 2,800 /mo",EW26 Lakeside MRT Station,0.18 km
1,469 Jurong West Street 41,Fully Furnished HDB Apartment,1625 sqft ,469 Jurong West Street 41, Ready to move,4,3,"S$ 2,500 /mo",EW26 Lakeside MRT Station,0.46 km
2,431 Jurong West Avenue 1,Fully Furnished HDB Apartment,1119 sqft ,431 Jurong West Avenue 1, Ready to move,3,2,"S$ 2,000 /mo",EW26 Lakeside MRT Station,0.98 km
3,515 Jurong West Street 52,Fully Furnished HDB Apartment,1230 sqft ,515 Jurong West Street 52, Ready to move,3,2,"S$ 2,400 /mo",EW26 Lakeside MRT Station,0.21 km
4,Lakefront Residences,Fully Furnished Condominium,765 sqft ,(within 0.21 km), Ready to move,2,2,"S$ 2,900 /mo",EW26 Lakeside MRT Station,0.21 km
5,The Lakefront Residences,Fully Furnished Condominium,883 sqft ,42 Lakeside Drive, Ready to move,2,2,"S$ 3,000 /mo",EW26 Lakeside MRT Station,0.18 km
6,The Lakefront Residences,Fully Furnished Condominium,1700 sqft ,46 Lakeside Drive, Ready to move,4,3,"S$ 5,000 /mo",EW26 Lakeside MRT Station,0.18 km
7,464 Jurong West Street 41,Partially Furnished HDB Apartment,785 sqft ,464 Jurong West Street 41, Ready to move,2,2,"S$ 1,600 /mo",EW26 Lakeside MRT Station,0.69 km
8,Caspian,Fully Furnished Condominium,872 sqft ,50 Lakeside Drive, Available from 15 May,2,2,"S$ 2,999 /mo",EW26 Lakeside MRT Station,0.18 km
9,Parc Vista,Fully Furnished Condominium,1044 sqft ,454 Corporation Road, Available from 1 Jun,2,2,"S$ 2,400 /mo",EW26 Lakeside MRT Station,0.48 km
10,516 Jurong West Street 52,HDB Apartment,200 sqft ,516 Jurong West Street 52, Ready to move,Room,0,S$ 550 /mo,EW26 Lakeside MRT Station,0.13 km
11,The Lakefront Residences,Partially Furnished Condominium,1055 sqft ,46 Lakeside Drive, Available from 30 May,3,2,"S$ 3,400 /mo",EW26 Lakeside MRT Station,0.18 km
12,Caspian,Fully Furnished Condominium,1593 sqft ,50 Lakeside Drive, Ready to move,4,4,"S$ 4,400 /mo",EW26 Lakeside MRT Station,0.18 km
13,Caspian,Fully Furnished Condominium,1001 sqft ,54 Lakeside Drive, Ready to move,3,2,"S$ 2,800 /mo",EW26 Lakeside MRT Station,0.18 km
14,490 Jurong West Avenue 1,Fully Furnished HDB Apartment,1108 sqft ,490 Jurong West Avenue 1, Ready to move,3,2,"S$ 2,200 /mo",EW26 Lakeside MRT Station,0.93 km
15,The Lakeshore,Fully Furnished Condominium,1110 sqft ,31 Jurong West Street 41, Ready to move,3,2,"S$ 3,100 /mo",EW26 Lakeside MRT Station,0.21 km
16,487 Jurong West Avenue 1,Fully Furnished HDB Apartment,170 sqft ,487 Jurong West Avenue 1, Ready to move,Room,0,S$ 600 /mo,EW26 Lakeside MRT Station,0.89 km
17,Lakeside Grove @ Corporation Walk,Fully Furnished Terraced House,"3000 sqft, 1615 sqft (land) ",4 Corporation Walk, Ready to move,5,5,"S$ 5,500 /mo",EW26 Lakeside MRT Station,0.58 km
18,477 Jurong West Street 41,Fully Furnished HDB Apartment,1023 sqft ,477 Jurong West Street 41, S$ 2.44 psf,3,2,"S$ 2,500 /mo",EW26 Lakeside MRT Station,0.63 km
19,354 Kang Ching Road,Fully Furnished HDB Apartment,1086 sqft ,354 Kang Ching Road, Available from 30 Apr,3,2,"S$ 2,350 /mo",EW26 Lakeside MRT Station,0.57 km
